LAMMPS data file - SE Layer in Cylinder (SI Units)
# Cylinder radius: 2.000000e-05 m

 10232  atoms

   1 atom types

 -2.000000000000000e-05   2.000000000000000e-05 xlo xhi
 -2.000000000000000e-05   2.000000000000000e-05 ylo yhi
  0.000000000000000e+00   2.500000000000000e-05 zlo zhi

Atoms # sphere

  168    1 1.2083333333e-06 5.0000000000e+03   1.069357299509478e-05   1.142213532419273e-05   2.785659085826497e-06
  169    1 1.2083333333e-06 5.0000000000e+03  -1.426839718633443e-05  -3.410514699956238e-06   1.221164532365205e-06
  170    1 1.2083333333e-06 5.0000000000e+03   8.841269898490485e-06  -8.008051467018717e-06   6.656618920810041e-06
  171    1 1.2083333333e-06 5.0000000000e+03  -4.132282536479691e-06   1.075689455700604e-05   6.473232484196681e-06
  172    1 1.2083333333e-06 5.0000000000e+03   1.126326089030627e-05   1.538670138000601e-05   1.840970381084489e-05
  173    1 1.2083333333e-06 5.0000000000e+03   7.242672926406680e-06  -1.608506533344442e-05   3.142433387802104e-06
  174    1 1.2083333333e-06 5.0000000000e+03  -1.780418636916705e-05  -7.059405555581531e-06   3.007884722203589e-06
  175    1 1.2083333333e-06 5.0000000000e+03  -9.733838357712963e-06  -1.514136613790612e-05   4.387021384158475e-06
  176    1 1.2083333333e-06 5.0000000000e+03  -1.626086488323599e-05   6.961763473753276e-06   9.625766252984158e-06
  177    1 1.2083333333e-06 5.0000000000e+03   3.895477710751009e-06   9.805302860454782e-06   1.252769172802617e-05
  178    1 1.2083333333e-06 5.0000000000e+03  -2.282798457181527e-07   4.932180765622152e-06   8.706360390433018e-06
  179    1 1.2083333333e-06 5.0000000000e+03   1.077912252683039e-05  -1.246530567689138e-05   9.869001904762831e-06
  180    1 1.2083333333e-06 5.0000000000e+03   4.634919428706800e-07  -1.242048398308090e-06   1.797208504235594e-05
  181    1 1.2083333333e-06 5.0000000000e+03  -7.181359062630427e-06   1.293433209159954e-06   8.916959421389514e-06
  182    1 1.2083333333e-06 5.0000000000e+03  -1.098728151863435e-05   1.099572904960422e-05   1.444693536766502e-05
  183    1 1.2083333333e-06 5.0000000000e+03  -1.115524409198603e-05   2.643420823639584e-06   8.491400748510491e-06
  184    1 1.2083333333e-06 5.0000000000e+03   1.206513000360909e-05   1.274078253730503e-06   9.428242219890863e-06
  185    1 1.2083333333e-06 5.0000000000e+03  -1.622006448490925e-05   8.033013712872364e-06   1.280663472034497e-05
  186    1 1.2083333333e-06 5.0000000000e+03  -1.019080151771360e-05   9.899795070245463e-06   1.258772943140457e-05
